virus_id	vBins_members	vBins_proteins	vBins_redundancy	vBins_membership	membership_provirus	membership_taxonomy	membership_Genome type	membership_Host type	vBins_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	kmer_freq	vBins_warnings	Covered Fraction_BGR_130305	RPKM_BGR_130305	Covered Fraction_BGR_130527	RPKM_BGR_130527	Covered Fraction_BGR_130708	RPKM_BGR_130708	Covered Fraction_BGR_130829	RPKM_BGR_130829	Covered Fraction_BGR_130925	RPKM_BGR_130925	Covered Fraction_BGR_131021	RPKM_BGR_131021	Covered Fraction_BGR_131118	RPKM_BGR_131118	Covered Fraction_BGR_140106	RPKM_BGR_140106	Covered Fraction_BGR_140121	RPKM_BGR_140121	Covered Fraction_BGR_140221	RPKM_BGR_140221	Covered Fraction_BGR_140320	RPKM_BGR_140320	Covered Fraction_BGR_140423	RPKM_BGR_140423	Covered Fraction_BGR_140605	RPKM_BGR_140605	Covered Fraction_BGR_140717	RPKM_BGR_140717	Covered Fraction_BGR_140821	RPKM_BGR_140821	Covered Fraction_BGR_140919	RPKM_BGR_140919	Covered Fraction_BGR_141022	RPKM_BGR_141022	Covered Fraction_BGR_150108	RPKM_BGR_150108
vBin_154	2	7	1	BGR_130708_NODE_1777_length_5206_cov_14.280528	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8823	7	7	0	Low-quality	Genome-fragment	20.81	AAI-based (high-confidence)	1.28		0.17553614	34.77223	0.28843755	41.777885	0.9556337	436.32993	0.8199251	65.0495	0.5340974	43.95815	0.6278225	23.93608	0.45739248	63.177486	0.14875752	47.397137	0.4721434	65.87861	0.81810963	145.46704	0.7798706	220.79742	0.60444796	278.8886	0.36786565	65.99418	0.9821854	537.62683	0.97333485	704.4602	0.9379326	379.21085	0.9454215	837.83936	0.9641439	643.26697
vBin_154	2	7	1	BGR_140717_NODE_2678_length_3607_cov_23.873874	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	8823	7	7	0	Low-quality	Genome-fragment	20.81	AAI-based (high-confidence)	1.28		0.17553614	34.77223	0.28843755	41.777885	0.9556337	436.32993	0.8199251	65.0495	0.5340974	43.95815	0.6278225	23.93608	0.45739248	63.177486	0.14875752	47.397137	0.4721434	65.87861	0.81810963	145.46704	0.7798706	220.79742	0.60444796	278.8886	0.36786565	65.99418	0.9821854	537.62683	0.97333485	704.4602	0.9379326	379.21085	0.9454215	837.83936	0.9641439	643.26697
vBin_155	4	14	0	BGR_140717_NODE_2183_length_4246_cov_4.772847	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12038	14	8	0	Low-quality	Genome-fragment	8.85	AAI-based (high-confidence)	1.0		0.19453697	56.14464	0.22884743	39.422485	0.36733845	54.452824	0.6499001	47.34042	0.34785143	34.34351	0.3407728	17.941118	0.13957362	18.836872	0.0	0.0	0.22393404	27.328323	0.5586276	68.632866	0.5289807	110.33142	0.20253165	66.64129	0.32569954	66.59803	0.9823451	187.73418	0.6982845	84.96357	0.7921386	135.15381	0.82178545	195.27652	0.76440704	137.44142
vBin_155	4	14	0	BGR_140717_NODE_3837_length_2769_cov_4.967207	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12038	14	8	0	Low-quality	Genome-fragment	8.85	AAI-based (high-confidence)	1.0		0.19453697	56.14464	0.22884743	39.422485	0.36733845	54.452824	0.6499001	47.34042	0.34785143	34.34351	0.3407728	17.941118	0.13957362	18.836872	0.0	0.0	0.22393404	27.328323	0.5586276	68.632866	0.5289807	110.33142	0.20253165	66.64129	0.32569954	66.59803	0.9823451	187.73418	0.6982845	84.96357	0.7921386	135.15381	0.82178545	195.27652	0.76440704	137.44142
vBin_155	4	14	0	BGR_140717_NODE_4136_length_2637_cov_6.309837	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12038	14	8	0	Low-quality	Genome-fragment	8.85	AAI-based (high-confidence)	1.0		0.19453697	56.14464	0.22884743	39.422485	0.36733845	54.452824	0.6499001	47.34042	0.34785143	34.34351	0.3407728	17.941118	0.13957362	18.836872	0.0	0.0	0.22393404	27.328323	0.5586276	68.632866	0.5289807	110.33142	0.20253165	66.64129	0.32569954	66.59803	0.9823451	187.73418	0.6982845	84.96357	0.7921386	135.15381	0.82178545	195.27652	0.76440704	137.44142
vBin_155	4	14	0	BGR_140717_NODE_4965_length_2356_cov_7.265102	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12038	14	8	0	Low-quality	Genome-fragment	8.85	AAI-based (high-confidence)	1.0		0.19453697	56.14464	0.22884743	39.422485	0.36733845	54.452824	0.6499001	47.34042	0.34785143	34.34351	0.3407728	17.941118	0.13957362	18.836872	0.0	0.0	0.22393404	27.328323	0.5586276	68.632866	0.5289807	110.33142	0.20253165	66.64129	0.32569954	66.59803	0.9823451	187.73418	0.6982845	84.96357	0.7921386	135.15381	0.82178545	195.27652	0.76440704	137.44142
vBin_156	2	17	1	BGR_130829_NODE_969_length_7407_cov_6.567329	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12675	16	13	0	Low-quality	Genome-fragment	32.78	AAI-based (high-confidence)	1.04		0.0	0.0	0.0	0.0	0.0	0.0	0.95238847	84.443954	0.663482	57.23007	0.829925	43.234814	0.6065535	71.43882	0.14488749	37.104206	0.5370707	105.63577	0.9061982	158.03326	0.36044216	47.40048	0.0	0.0	0.35428345	49.74922	0.46269247	20.783897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_156	2	17	1	BGR_140221_NODE_1485_length_5258_cov_5.200461	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12675	16	13	0	Low-quality	Genome-fragment	32.78	AAI-based (high-confidence)	1.04		0.0	0.0	0.0	0.0	0.0	0.0	0.95238847	84.443954	0.663482	57.23007	0.829925	43.234814	0.6065535	71.43882	0.14488749	37.104206	0.5370707	105.63577	0.9061982	158.03326	0.36044216	47.40048	0.0	0.0	0.35428345	49.74922	0.46269247	20.783897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vBin_157	4	25	0	BGR_140320_NODE_1199_length_5046_cov_5.097175	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	16855	24	11	0	Low-quality	Genome-fragment	33.39	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898366	345.73325	0.0	0.0	0.0	0.0	0.0	0.0	0.31922734	19.983137	0.7063299	95.11487	0.34062406	36.077744	0.718633	201.08844
vBin_157	4	25	0	BGR_140320_NODE_1349_length_4549_cov_6.503783	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	16855	24	11	0	Low-quality	Genome-fragment	33.39	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898366	345.73325	0.0	0.0	0.0	0.0	0.0	0.0	0.31922734	19.983137	0.7063299	95.11487	0.34062406	36.077744	0.718633	201.08844
vBin_157	4	25	0	BGR_140320_NODE_1660_length_3882_cov_5.792788	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	16855	24	11	0	Low-quality	Genome-fragment	33.39	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898366	345.73325	0.0	0.0	0.0	0.0	0.0	0.0	0.31922734	19.983137	0.7063299	95.11487	0.34062406	36.077744	0.718633	201.08844
vBin_157	4	25	0	BGR_140320_NODE_2005_length_3348_cov_5.594898	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	16855	24	11	0	Low-quality	Genome-fragment	33.39	AAI-based (high-confidence)	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898366	345.73325	0.0	0.0	0.0	0.0	0.0	0.0	0.31922734	19.983137	0.7063299	95.11487	0.34062406	36.077744	0.718633	201.08844
vBin_158	6	39	0	BGR_130829_NODE_2176_length_4082_cov_6.529178	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_158	6	39	0	BGR_130829_NODE_3370_length_3123_cov_4.611473	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_158	6	39	0	BGR_131021_NODE_1162_length_9163_cov_7.665459	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_158	6	39	0	BGR_131021_NODE_3380_length_4192_cov_7.412134	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_158	6	39	0	BGR_131021_NODE_3412_length_4161_cov_7.772528	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_158	6	39	0	BGR_131021_NODE_4951_length_3170_cov_6.226966	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27941	37	15	0	Low-quality	Genome-fragment	40.57	HMM-based (lower-bound)	1.03		0.0	0.0	0.0	0.0	0.0	0.0	0.9421677	85.67189	0.7009071	76.17041	0.94758165	105.88654	0.18955936	16.843636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22426589	10.405715	0.0	0.0	0.0	0.0	0.0	0.0	0.22627372	21.598175
vBin_159	2	4	1	BGR_130829_NODE_5051_length_2484_cov_9.158090	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	4724	4	2	0	Low-quality	Genome-fragment	12.95	AAI-based (medium-confidence)	1.36		0.11773441	19.502396	0.12685618	11.157904	0.18158676	13.210285	0.8996606	88.909966	0.74183285	95.43646	0.93572336	111.39745	0.6115825	84.893486	0.35956725	121.839745	0.37717438	74.9685	0.80186677	130.42792	0.5074247	70.26197	0.0	0.0	0.2715316	46.266968	0.85341537	64.43035	0.111370385	6.1485286	0.2378023	16.794052	0.234196	22.931124	0.5040305	73.52212
vBin_159	2	4	1	BGR_140717_NODE_5433_length_2230_cov_3.681379	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	4724	4	2	0	Low-quality	Genome-fragment	12.95	AAI-based (medium-confidence)	1.36		0.11773441	19.502396	0.12685618	11.157904	0.18158676	13.210285	0.8996606	88.909966	0.74183285	95.43646	0.93572336	111.39745	0.6115825	84.893486	0.35956725	121.839745	0.37717438	74.9685	0.80186677	130.42792	0.5074247	70.26197	0.0	0.0	0.2715316	46.266968	0.85341537	64.43035	0.111370385	6.1485286	0.2378023	16.794052	0.234196	22.931124	0.5040305	73.52212
vBin_160	3	30	0	BGR_130829_NODE_758_length_9138_cov_10.046240	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	17507	30	8	0	Low-quality	Genome-fragment	13.93	HMM-based (lower-bound)	1.0		0.12191914	22.781607	0.0	0.0	0.4021845	41.843143	0.9908503	188.1595	0.93743926	201.52792	0.96946305	129.35826	0.0	0.0	0.0	0.0	0.36672956	54.854046	0.6360153	81.54052	0.7833248	175.2009	0.60199004	261.4934	0.7925888	263.30338	0.88002515	101.316826	0.26962885	27.513988	0.9293761	197.2566	0.8343341	169.28024	0.52936465	75.97468
vBin_160	3	30	0	BGR_130829_NODE_1235_length_6094_cov_8.882928	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	17507	30	8	0	Low-quality	Genome-fragment	13.93	HMM-based (lower-bound)	1.0		0.12191914	22.781607	0.0	0.0	0.4021845	41.843143	0.9908503	188.1595	0.93743926	201.52792	0.96946305	129.35826	0.0	0.0	0.0	0.0	0.36672956	54.854046	0.6360153	81.54052	0.7833248	175.2009	0.60199004	261.4934	0.7925888	263.30338	0.88002515	101.316826	0.26962885	27.513988	0.9293761	197.2566	0.8343341	169.28024	0.52936465	75.97468
vBin_160	3	30	0	BGR_131021_NODE_8053_length_2255_cov_11.560000	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	17507	30	8	0	Low-quality	Genome-fragment	13.93	HMM-based (lower-bound)	1.0		0.12191914	22.781607	0.0	0.0	0.4021845	41.843143	0.9908503	188.1595	0.93743926	201.52792	0.96946305	129.35826	0.0	0.0	0.0	0.0	0.36672956	54.854046	0.6360153	81.54052	0.7833248	175.2009	0.60199004	261.4934	0.7925888	263.30338	0.88002515	101.316826	0.26962885	27.513988	0.9293761	197.2566	0.8343341	169.28024	0.52936465	75.97468
vBin_161	2	79	0	BGR_141022_NODE_162_length_27975_cov_10.963467	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	56322	79	17	2	Medium-quality	Genome-fragment	80.37	AAI-based (high-confidence)	1.01		0.0	0.0	0.16953757	24.752388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5230679	54.05591	0.5442357	109.42664	0.41349977	44.586056	0.99925417	673.48926	0.40969953	65.503555
vBin_161	2	79	0	BGR_141022_NODE_135_length_31110_cov_11.638641_1_2774_31110	Yes	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	56322	79	17	2	Medium-quality	Genome-fragment	80.37	AAI-based (high-confidence)	1.01		0.0	0.0	0.16953757	24.752388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5230679	54.05591	0.5442357	109.42664	0.41349977	44.586056	0.99925417	673.48926	0.40969953	65.503555
vBin_162	3	15	1	BGR_140121_NODE_2366_length_3407_cov_5.333532	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae	dsDNA	Prokaryote	12091	14	5	0	Low-quality	Genome-fragment	11.44	AAI-based (medium-confidence)	1.16		0.52522576	116.780655	0.38265264	69.71864	0.73879546	116.07563	0.8620661	65.45177	0.674592	66.25798	0.70615524	40.156834	0.77292687	152.79135	0.4225002	138.41801	0.7836965	194.48228	0.94267255	294.77316	0.8655455	250.37994	0.59605664	255.70343	0.88625634	265.0018	0.96702844	217.50734	0.829923	141.66727	0.55587775	83.38612	0.7065695	131.57146	0.79744846	220.80942
vBin_162	3	15	1	BGR_140221_NODE_2438_length_3628_cov_12.650994	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	12091	14	5	0	Low-quality	Genome-fragment	11.44	AAI-based (medium-confidence)	1.16		0.52522576	116.780655	0.38265264	69.71864	0.73879546	116.07563	0.8620661	65.45177	0.674592	66.25798	0.70615524	40.156834	0.77292687	152.79135	0.4225002	138.41801	0.7836965	194.48228	0.94267255	294.77316	0.8655455	250.37994	0.59605664	255.70343	0.88625634	265.0018	0.96702844	217.50734	0.829923	141.66727	0.55587775	83.38612	0.7065695	131.57146	0.79744846	220.80942
vBin_162	3	15	1	BGR_140717_NODE_1798_length_5036_cov_9.077695	No	Unclassified	Unknown	Unknown	12091	14	5	0	Low-quality	Genome-fragment	11.44	AAI-based (medium-confidence)	1.16		0.52522576	116.780655	0.38265264	69.71864	0.73879546	116.07563	0.8620661	65.45177	0.674592	66.25798	0.70615524	40.156834	0.77292687	152.79135	0.4225002	138.41801	0.7836965	194.48228	0.94267255	294.77316	0.8655455	250.37994	0.59605664	255.70343	0.88625634	265.0018	0.96702844	217.50734	0.829923	141.66727	0.55587775	83.38612	0.7065695	131.57146	0.79744846	220.80942
vBin_163	2	20	0	BGR_140717_NODE_873_length_9893_cov_12.520838	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	17804	19	5	0	Low-quality	Genome-fragment	32.81	AAI-based (medium-confidence)	1.0		0.3368551	67.165665	0.7930201	271.94833	0.6365629	90.11673	0.1444869	4.3317876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19163764	24.430685	0.0	0.0	0.11492638	12.257081	0.9977521	414.7752	0.9432393	237.48964	0.93750703	233.5774	0.753681	125.23704	0.8497808	196.16661
vBin_163	2	20	0	BGR_140717_NODE_1096_length_7901_cov_13.076982	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	17804	19	5	0	Low-quality	Genome-fragment	32.81	AAI-based (medium-confidence)	1.0		0.3368551	67.165665	0.7930201	271.94833	0.6365629	90.11673	0.1444869	4.3317876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19163764	24.430685	0.0	0.0	0.11492638	12.257081	0.9977521	414.7752	0.9432393	237.48964	0.93750703	233.5774	0.753681	125.23704	0.8497808	196.16661
vBin_164	3	35	15	BGR_140106_NODE_330_length_9844_cov_13.900909	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27797	35	26	0	Medium-quality	Genome-fragment	76.68	AAI-based (medium-confidence)	1.68	high kmer_freq may indicate large duplication	0.0	0.0	0.0	0.0	0.20070562	68.93846	0.98433954	503.65372	0.97379124	567.3241	0.99607587	995.5082	0.98048747	1059.8665	0.8285632	1037.6232	0.9193217	774.27386	0.9764193	783.1937	0.929834	603.6561	0.6568744	401.26874	0.6877993	285.28607	0.9386903	228.28586	0.15152824	14.608427	0.39709112	75.324005	0.50621015	132.61418	0.5867444	126.25887
vBin_164	3	35	15	BGR_140320_NODE_390_length_11733_cov_18.219644	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27797	35	26	0	Medium-quality	Genome-fragment	76.68	AAI-based (medium-confidence)	1.68	high kmer_freq may indicate large duplication	0.0	0.0	0.0	0.0	0.20070562	68.93846	0.98433954	503.65372	0.97379124	567.3241	0.99607587	995.5082	0.98048747	1059.8665	0.8285632	1037.6232	0.9193217	774.27386	0.9764193	783.1937	0.929834	603.6561	0.6568744	401.26874	0.6877993	285.28607	0.9386903	228.28586	0.15152824	14.608427	0.39709112	75.324005	0.50621015	132.61418	0.5867444	126.25887
vBin_164	3	35	15	BGR_140717_NODE_1409_length_6200_cov_8.213019	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27797	35	26	0	Medium-quality	Genome-fragment	76.68	AAI-based (medium-confidence)	1.68	high kmer_freq may indicate large duplication	0.0	0.0	0.0	0.0	0.20070562	68.93846	0.98433954	503.65372	0.97379124	567.3241	0.99607587	995.5082	0.98048747	1059.8665	0.8285632	1037.6232	0.9193217	774.27386	0.9764193	783.1937	0.929834	603.6561	0.6568744	401.26874	0.6877993	285.28607	0.9386903	228.28586	0.15152824	14.608427	0.39709112	75.324005	0.50621015	132.61418	0.5867444	126.25887
vBin_165	7	40	1	BGR_130305_NODE_594_length_8644_cov_4.781232	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_130527_NODE_657_length_9743_cov_7.662882	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_130527_NODE_2282_length_4056_cov_8.396901_1_1036_4056	Yes	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_140919_NODE_1388_length_6643_cov_8.862629	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_140919_NODE_1960_length_4716_cov_8.588500	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_140919_NODE_2228_length_4203_cov_5.560511	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_165	7	40	1	BGR_140919_NODE_5448_length_2199_cov_4.334422	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	39229	36	13	1	Low-quality	Genome-fragment	41.05	HMM-based (lower-bound)	1.1		0.72041667	216.7173	0.8620082	317.58563	0.6965457	121.22694	0.24190049	7.5025363	0.10173862	5.7429028	0.0	0.0	0.0	0.0	0.0	0.0	0.23002885	29.645288	0.4475478	45.421207	0.59610915	138.46777	0.32758048	124.040215	0.47749496	77.33671	0.82886976	98.22	0.8445199	161.75899	0.9170773	309.8163	0.35150248	44.793144	0.33169088	37.28972
vBin_166	2	9	0	BGR_130925_NODE_2882_length_2838_cov_2.937118	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5201	9	5	0	Low-quality	Genome-fragment	13.6	AAI-based (medium-confidence)	1.0		0.54421115	183.0067	0.5544211	81.06085	0.9031015	215.93509	0.9400886	93.7327	0.89077246	103.51872	0.8031208	33.720387	0.0	0.0	0.0	0.0	0.35234058	58.35399	0.75611633	90.72223	0.8828742	295.10095	0.23155461	77.07847	0.5326527	65.35746	0.91774225	109.2184	0.5000963	74.81945	0.9537661	668.85864	0.8048546	216.2491	0.6738586	122.40467
