Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	GeneMarkS-2+	CDS	2289301	2289471	.	-	0	ID=cds-WP_155395385.1;Parent=gene-MM_RS18420;Dbxref=GenBank:WP_155395385.1,GeneID:43445832;Name=WP_155395385.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18420;product=hypothetical protein;protein_id=WP_155395385.1;transl_table=11	2.8314083885428474e-06	3.605287038379431e-06	2.3330042424995973e-06	2.201378591329034e-06
sense	NC_003901.1	GeneMarkS-2+	CDS	2289514	2289798	.	-	0	ID=cds-WP_048045890.1;Parent=gene-MM_RS09995;Dbxref=GenBank:WP_048045890.1,GeneID:24771994;Name=WP_048045890.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS09995;product=hypothetical protein;protein_id=WP_048045890.1;transl_table=11	4.8487868653796264e-05	5.676409379576126e-05	4.144513419028696e-05	4.127584858741939e-05
sense	NC_003901.1	Protein Homology	CDS	2290590	2293175	.	+	0	ID=cds-WP_011033860.1;Parent=gene-MM_RS10000;Dbxref=GenBank:WP_011033860.1,GeneID:1480269;Name=WP_011033860.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412190.1;locus_tag=MM_RS10000;product=NosD domain-containing protein;protein_id=WP_011033860.1;transl_table=11	4.182226140576831e-05	5.020553971530506e-05	3.897489440411092e-05	5.371363762842843e-05
sense	NC_003901.1	Protein Homology	CDS	2293202	2293735	.	-	0	ID=cds-WP_011033861.1;Parent=gene-MM_RS10005;Dbxref=GenBank:WP_011033861.1,GeneID:1480270;Name=WP_011033861.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033861.1;locus_tag=MM_RS10005;product=GNAT family N-acetyltransferase;protein_id=WP_011033861.1;transl_table=11	3.5594848313110084e-05	3.298454098942884e-05	3.430888591911172e-05	3.434150602473293e-05
sense	NC_003901.1	Protein Homology	CDS	2294319	2295377	.	+	0	ID=cds-WP_011033862.1;Parent=gene-MM_RS10010;Dbxref=GenBank:WP_011033862.1,GeneID:1480271;Name=WP_011033862.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412193.1;locus_tag=MM_RS10010;product=hypothetical protein;protein_id=WP_011033862.1;transl_table=11	0.00042763114818211197	0.0005361905616653664	0.00044876022782198137	0.0004486409569128571
sense	NC_003901.1	Protein Homology	CDS	2295461	2296705	.	-	0	ID=cds-WP_011032474.1-2;Parent=gene-MM_RS10015;Dbxref=GenBank:WP_011032474.1,GeneID:1480272;Name=WP_011032474.1;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032006.1;locus_tag=MM_RS10015;product=IS110-like element ISMma5 family transposase;protein_id=WP_011032474.1;transl_table=11	2.4679459992219098e-05	2.8465391003850506e-05	1.2888051307690726e-05	2.1762123826572825e-05
sense	NC_003901.1	Protein Homology	CDS	2298295	2300019	.	+	0	ID=cds-WP_011033863.1;Parent=gene-MM_RS10020;Dbxref=GenBank:WP_011033863.1,GeneID:1480273;Name=WP_011033863.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033863.1;locus_tag=MM_RS10020;product=histidine kinase N-terminal 7TM domain-containing protein;protein_id=WP_011033863.1;transl_table=11	5.9813502207967654e-05	7.32627566433806e-05	7.438166467263421e-05	8.959610866709168e-05
sense	NC_003901.1	Protein Homology	CDS	2300198	2301223	.	+	0	ID=cds-WP_011033864.1;Parent=gene-MM_RS10025;Dbxref=GenBank:WP_011033864.1,GeneID:1480274;Name=WP_011033864.1;Ontology_term=GO:0015948;gbkey=CDS;gene=mtaA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412197.1;locus_tag=MM_RS10025;product=methylcobamide:CoM methyltransferase MtaA;protein_id=WP_011033864.1;transl_table=11	2.3005193156910636e-05	2.2398804578867955e-05	2.5800282211172017e-05	2.9608542053375504e-05
sense	NC_003901.1	Protein Homology	CDS	2301260	2302192	.	-	0	ID=cds-WP_226987570.1;Parent=gene-MM_RS10030;Dbxref=GenBank:WP_226987570.1,GeneID:1480275;Name=WP_226987570.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033865.1;locus_tag=MM_RS10030;product=DMT family transporter;protein_id=WP_226987570.1;transl_table=11	1.4687931015566021e-05	1.6645686964432694e-05	1.1619276031272504e-05	1.7170753012366464e-05
sense	NC_003901.1	Protein Homology	CDS	2302331	2303050	.	+	0	ID=cds-WP_011033866.1;Parent=gene-MM_RS10035;Dbxref=GenBank:WP_011033866.1,GeneID:1480276;Name=WP_011033866.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033866.1;locus_tag=MM_RS10035;product=cupin domain-containing protein;protein_id=WP_011033866.1;transl_table=11	0.00014289764210927182	0.0001584792132189767	0.00014245049433615187	0.00016512253677221085
sense	NC_003901.1	Protein Homology	CDS	2303151	2304011	.	-	0	ID=cds-WP_011033867.1;Parent=gene-MM_RS10040;Dbxref=GenBank:WP_011033867.1,GeneID:1480277;Name=WP_011033867.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412200.1;locus_tag=MM_RS10040;product=GNAT family N-acetyltransferase;protein_id=WP_011033867.1;transl_table=11	2.755314288100758e-05	2.8995712776753723e-05	2.307844392825582e-05	3.1479713856005186e-05
sense	NC_003901.1	Protein Homology	CDS	2304088	2305212	.	-	0	ID=cds-WP_011033868.1;Parent=gene-MM_RS10045;Dbxref=GenBank:WP_011033868.1,GeneID:1480278;Name=WP_011033868.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033868.1;locus_tag=MM_RS10045;product=hypothetical protein;protein_id=WP_011033868.1;transl_table=11	4.9608634474261144e-05	5.967900672040846e-05	4.021001429719894e-05	4.7109501854441324e-05
sense	NC_003901.1	Protein Homology	CDS	2305475	2306077	.	-	0	ID=cds-WP_048045891.1;Parent=gene-MM_RS10050;Dbxref=GenBank:WP_048045891.1,GeneID:24771995;Name=WP_048045891.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013378.5;locus_tag=MM_RS10050;product=IMPACT family protein;protein_id=WP_048045891.1;transl_table=11	1.9819858719799933e-05	2.5773966912669975e-05	1.0978843494115752e-05	1.5409650139303237e-05
sense	NC_003901.1	GeneMarkS-2+	CDS	2306482	2306892	.	+	0	ID=cds-WP_052273697.1;Parent=gene-MM_RS19185;Dbxref=GenBank:WP_052273697.1,GeneID:68225814;Name=WP_052273697.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19185;product=hypothetical protein;protein_id=WP_052273697.1;transl_table=11	0.001066733110383518	0.0011693403321926816	0.00102624739561247	0.0009707712691329152
sense	NC_003901.1	Protein Homology	CDS	2307683	2308537	.	+	0	ID=cds-WP_011033871.1;Parent=gene-MM_RS10060;Dbxref=GenBank:WP_011033871.1,GeneID:1480281;Name=WP_011033871.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412205.1;locus_tag=MM_RS10060;product=basic amino acid ABC transporter substrate-binding protein;protein_id=WP_011033871.1;transl_table=11	6.459150386363371e-05	7.210574076758863e-05	0.00010347559993204096	8.783500579402845e-05
sense	NC_003901.1	Protein Homology	CDS	2308958	2309653	.	+	0	ID=cds-WP_011033872.1;Parent=gene-MM_RS10065;Dbxref=GenBank:WP_011033872.1,GeneID:1480282;Name=WP_011033872.1;Ontology_term=GO:0006865,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033872.1;locus_tag=MM_RS10065;product=amino acid ABC transporter permease;protein_id=WP_011033872.1;transl_table=11	0.0001110442977381648	0.00012649187928271663	8.83796901276318e-05	9.884189875067363e-05
sense	NC_003901.1	Protein Homology	CDS	2309637	2310359	.	+	0	ID=cds-WP_011033873.1;Parent=gene-MM_RS10070;Dbxref=GenBank:WP_011033873.1,GeneID:1480283;Name=WP_011033873.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033873.1;locus_tag=MM_RS10070;product=amino acid ABC transporter ATP-binding protein;protein_id=WP_011033873.1;transl_table=11	0.00018271432257315563	0.0001916171706781238	0.00010718095961130502	0.00011656299641087235
sense	NC_003901.1	Protein Homology	CDS	2310451	2311344	.	+	0	ID=cds-WP_011033874.1;Parent=gene-MM_RS10075;Dbxref=GenBank:WP_011033874.1,GeneID:1480284;Name=WP_011033874.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412207.1;locus_tag=MM_RS10075;product=prenyltransferase;protein_id=WP_011033874.1;transl_table=11	6.58302450336212e-05	6.673616432744905e-05	4.6111142675286156e-05	5.525460264235875e-05
sense	NC_003901.1	Protein Homology	CDS	2311562	2312392	.	+	0	ID=cds-WP_048040836.1;Parent=gene-MM_RS10080;Dbxref=GenBank:WP_048040836.1,GeneID:1480285;Name=WP_048040836.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412208.1;locus_tag=MM_RS10080;product=hypothetical protein;protein_id=WP_048040836.1;transl_table=11	1.038183075799044e-05	1.572518814612305e-05	1.591932306646784e-05	1.761102873063227e-05
sense	NC_003901.1	Protein Homology	CDS	2312459	2313439	.	+	0	ID=cds-WP_011033876.1;Parent=gene-MM_RS10085;Dbxref=GenBank:WP_011033876.1,GeneID:1480286;Name=WP_011033876.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033876.1;locus_tag=MM_RS10085;product=SPL family radical SAM protein;protein_id=WP_011033876.1;transl_table=11	4.866483167808019e-06	6.635262315315336e-06	3.842595222940513e-06	4.366067539469251e-06
sense	NC_003901.1	Protein Homology	CDS	2313528	2313851	.	-	0	ID=cds-WP_011033877.1;Parent=gene-MM_RS10090;Dbxref=GenBank:WP_011033877.1,GeneID:1480287;Name=WP_011033877.1;Ontology_term=GO:0051920;gbkey=CDS;go_function=peroxiredoxin activity|0051920||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412210.1;locus_tag=MM_RS10090;product=carboxymuconolactone decarboxylase family protein;protein_id=WP_011033877.1;transl_table=11	7.078520971357118e-07	1.6875811669010104e-06	8.234132620586813e-07	8.805514365316135e-07
sense	NC_003901.1	Protein Homology	CDS	2314016	2315212	.	-	0	ID=cds-WP_226987749.1;Parent=gene-MM_RS10095;Dbxref=GenBank:WP_226987749.1,GeneID:1480288;Name=WP_226987749.1;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412211.1;locus_tag=MM_RS10095;product=glycosyltransferase family 4 protein;protein_id=WP_226987749.1;transl_table=11	4.512557119240163e-06	4.679202326407347e-06	2.1957686988231504e-06	4.51282611222452e-06
sense	NC_003901.1	Protein Homology	CDS	2315188	2316147	.	-	0	ID=cds-WP_048045892.1;Parent=gene-MM_RS10100;Dbxref=GenBank:WP_048045892.1,GeneID:1480289;Name=WP_048045892.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412212.1;locus_tag=MM_RS10100;product=lysylphosphatidylglycerol synthase transmembrane domain-containing protein;protein_id=WP_048045892.1;transl_table=11	3.893186534246415e-06	5.344007028519866e-06	3.4308885919111723e-06	2.7517232391612924e-06
sense	NC_003901.1	Protein Homology	CDS	2316651	2317778	.	+	0	ID=cds-WP_011033880.1;Parent=gene-MM_RS10105;Dbxref=GenBank:WP_011033880.1,GeneID:1480290;Name=WP_011033880.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412213.1;locus_tag=MM_RS10105;product=aldo/keto reductase;protein_id=WP_011033880.1;transl_table=11	1.4068560430572273e-05	2.1631722230276588e-05	1.8389562852643884e-05	1.893185588542969e-05
sense	NC_003901.1	Protein Homology	CDS	2318101	2318901	.	-	0	ID=cds-WP_011033881.1;Parent=gene-MM_RS10110;Dbxref=GenBank:WP_011033881.1,GeneID:1480291;Name=WP_011033881.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033881.1;locus_tag=MM_RS10110;product=class I SAM-dependent methyltransferase;protein_id=WP_011033881.1;transl_table=11	4.7780016556660555e-06	6.443491728167494e-06	4.6660084849991945e-06	3.302067886993551e-06
sense	NC_003901.1	Protein Homology	CDS	2319473	2321605	.	+	0	ID=cds-WP_011033882.1;Parent=gene-MM_RS10115;Dbxref=GenBank:WP_011033882.1,GeneID:1480292;Name=WP_011033882.1;Ontology_term=GO:0004096,GO:0020037;gbkey=CDS;go_function=catalase activity|0004096||IEA,heme binding|0020037||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412215.1;locus_tag=MM_RS10115;product=catalase;protein_id=WP_011033882.1;transl_table=11	7.78637306849283e-06	8.668030539082462e-06	5.489421747057876e-06	5.503446478322585e-06
sense	NC_003901.1	Protein Homology	CDS	2322132	2322329	.	-	0	ID=cds-WP_011033883.1;Parent=gene-MM_RS10120;Dbxref=GenBank:WP_011033883.1,GeneID:1480293;Name=WP_011033883.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033883.1;locus_tag=MM_RS10120;product=hypothetical protein;protein_id=WP_011033883.1;transl_table=11	1.0086892384183894e-05	1.503481403239082e-05	7.95966153323392e-06	7.264549351385812e-06
sense	NC_003901.1	Protein Homology	CDS	2322995	2324171	.	+	0	ID=cds-MM_RS10125;Parent=gene-MM_RS10125;Dbxref=GeneID:1480295;Note=frameshifted;Ontology_term=GO:0008324;gbkey=CDS;go_function=monoatomic cation transmembrane transporter activity|0008324||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412219.1;locus_tag=MM_RS10125;product=cation diffusion facilitator family transporter;pseudo=true;transl_table=11	1.5661227649127625e-05	1.7719602252460607e-05	1.6193794153820734e-05	1.3997098876533775e-05
sense	NC_003901.1	Protein Homology	CDS	2324243	2324902	.	-	0	ID=cds-WP_011033886.1;Parent=gene-MM_RS10130;Dbxref=GenBank:WP_011033886.1,GeneID:1480296;Name=WP_011033886.1;Ontology_term=GO:0016226,GO:0005506,GO:0051536;gbkey=CDS;go_function=iron ion binding|0005506||IEA,iron-sulfur cluster binding|0051536||IEA;go_process=iron-sulfur cluster assembly|0016226||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412220.1;locus_tag=MM_RS10130;product=iron-sulfur cluster assembly scaffold protein;protein_id=WP_011033886.1;transl_table=11	6.547631898505335e-06	5.522992909857852e-06	2.1957686988231504e-06	3.3754471733711853e-06
sense	NC_003901.1	Protein Homology	CDS	2324969	2326123	.	-	0	ID=cds-WP_011033887.1;Parent=gene-MM_RS10135;Dbxref=GenBank:WP_011033887.1,GeneID:1480297;Name=WP_011033887.1;Ontology_term=GO:0030170;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033887.1;locus_tag=MM_RS10135;product=cysteine desulfurase family protein;protein_id=WP_011033887.1;transl_table=11	5.131927704233911e-06	4.423508210210224e-06	3.568124135587619e-06	1.816137337846453e-06
sense	NC_003901.1	Protein Homology	CDS	2326429	2326848	.	-	0	ID=cds-WP_015412222.1;Parent=gene-MM_RS10140;Dbxref=GenBank:WP_015412222.1,GeneID:1480298;Name=WP_015412222.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412222.1;locus_tag=MM_RS10140;product=DsrE/DsrF/DrsH-like family protein;protein_id=WP_015412222.1;transl_table=11	6.547631898505335e-06	5.522992909857852e-06	2.3330042424995973e-06	4.292688253091616e-06
sense	NC_003901.1	Protein Homology	CDS	2326868	2327095	.	-	0	ID=cds-WP_011033889.1;Parent=gene-MM_RS10145;Dbxref=GenBank:WP_011033889.1,GeneID:1480299;Name=WP_011033889.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020854.1;locus_tag=MM_RS10145;product=sulfurtransferase TusA family protein;protein_id=WP_011033889.1;transl_table=11	4.1232384658155216e-05	5.538334556829679e-05	3.6092947986905534e-05	3.2910609940369054e-05
sense	NC_003901.1	Protein Homology	CDS	2327241	2327696	.	-	0	ID=cds-WP_015412223.1;Parent=gene-MM_RS10150;Dbxref=GenBank:WP_015412223.1,GeneID:1480300;Name=WP_015412223.1;Ontology_term=GO:1904047;gbkey=CDS;go_function=S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412223.1;locus_tag=MM_RS10150;product=HIT family protein;protein_id=WP_015412223.1;transl_table=11	1.088322599346157e-05	1.2324456400701318e-05	6.8617771838223445e-06	1.2547857970575492e-05
sense	NC_003901.1	Protein Homology	CDS	2327857	2328168	.	+	0	ID=cds-WP_011033891.1;Parent=gene-MM_RS10155;Dbxref=GenBank:WP_011033891.1,GeneID:1480301;Name=WP_011033891.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033891.1;locus_tag=MM_RS10155;product=SemiSWEET family sugar transporter;protein_id=WP_011033891.1;transl_table=11	9.379040287048182e-06	1.0585736410560882e-05	1.4546967629703371e-05	1.4749236561904526e-05
sense	NC_003901.1	Protein Homology	CDS	2328444	2328791	.	+	0	ID=cds-WP_048036328.1;Parent=gene-MM_RS10160;Dbxref=GenBank:WP_048036328.1,GeneID:1480302;Name=WP_048036328.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020856.1;locus_tag=MM_RS10160;product=DUF5518 domain-containing protein;protein_id=WP_048036328.1;transl_table=11	1.7873265452676726e-05	2.5620550442951702e-05	1.948744720205546e-05	2.0766338044870553e-05
sense	NC_003901.1	Protein Homology	CDS	2328909	2331101	.	-	0	ID=cds-WP_226987572.1;Parent=gene-MM_RS10165;Dbxref=GenBank:WP_226987572.1,GeneID:1480303;Name=WP_226987572.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020857.1;locus_tag=MM_RS10165;product=CARDB domain-containing protein;protein_id=WP_226987572.1;transl_table=11	0.0001390929370871674	0.00015234255443024575	9.447294826686604e-05	9.421900370888265e-05
sense	NC_003901.1	Protein Homology	CDS	2331601	2332773	.	-	0	ID=cds-WP_011033894.1;Parent=gene-MM_RS10170;Dbxref=GenBank:WP_011033894.1,GeneID:1480304;Name=WP_011033894.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033894.1;locus_tag=MM_RS10170;product=hypothetical protein;protein_id=WP_011033894.1;transl_table=11	0.00015395783112701734	0.0001511919309073587	0.00010041067278993364	0.00013021154367711237
sense	NC_003901.1	Protein Homology	CDS	2332947	2333900	.	-	0	ID=cds-WP_011033895.1;Parent=gene-MM_RS10175;Dbxref=GenBank:WP_011033895.1,GeneID:1480305;Name=WP_011033895.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011306733.1;locus_tag=MM_RS10175;product=tyrosine--tRNA ligase;protein_id=WP_011033895.1;transl_table=11	0.00011763617039274112	0.00013312714159803197	8.000832196336853e-05	0.00010805099919106674
sense	NC_003901.1	Protein Homology	CDS	2333939	2334670	.	-	0	ID=cds-WP_011033896.1;Parent=gene-MM_RS10180;Dbxref=GenBank:WP_011033896.1,GeneID:1480306;Name=WP_011033896.1;Ontology_term=GO:0006400,GO:0000287,GO:0008193;gbkey=CDS;go_function=magnesium ion binding|0000287||IEA,tRNA guanylyltransferase activity|0008193||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412228.1;locus_tag=MM_RS10180;product=tRNA(His) guanylyltransferase Thg1 family protein;protein_id=WP_011033896.1;transl_table=11	4.344442246170432e-05	4.824947972639707e-05	3.417165037543528e-05	4.7219570784007776e-05
sense	NC_003901.1	Protein Homology	CDS	2334691	2334948	.	-	0	ID=cds-WP_011033897.1;Parent=gene-MM_RS10185;Dbxref=GenBank:WP_011033897.1,GeneID:1480307;Name=WP_011033897.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033897.1;locus_tag=MM_RS10185;product=PRC-barrel domain-containing protein;protein_id=WP_011033897.1;transl_table=11	0.0001407740858178647	0.0001626214579013701	9.935853362174756e-05	0.00012096575359353041
sense	NC_003901.1	Protein Homology	CDS	2335661	2336584	.	-	0	ID=cds-WP_011033898.1;Parent=gene-MM_RS10190;Dbxref=GenBank:WP_011033898.1,GeneID:1480308;Name=WP_011033898.1;Ontology_term=GO:0005975,GO:0016616;gbkey=CDS;gene=mdh;go_function=oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033898.1;locus_tag=MM_RS10190;product=malate dehydrogenase;protein_id=WP_011033898.1;transl_table=11	3.86369269686576e-05	5.231501617393132e-05	3.238758830764147e-05	3.5882471038663254e-05
sense	NC_003901.1	Protein Homology	CDS	2337049	2337798	.	+	0	ID=cds-WP_011033899.1;Parent=gene-MM_RS10195;Dbxref=GenBank:WP_011033899.1,GeneID:1480309;Name=WP_011033899.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033899.1;locus_tag=MM_RS10195;product=ribonuclease H-like domain-containing protein;protein_id=WP_011033899.1;transl_table=11	3.468475275964988e-05	2.9916211595063366e-05	3.375994374440593e-05	3.02322659875854e-05
sense	NC_003901.1	Protein Homology	CDS	2338029	2338769	.	+	0	ID=cds-WP_011033900.1;Parent=gene-MM_RS10200;Dbxref=GenBank:WP_011033900.1,GeneID:1480310;Name=WP_011033900.1;Ontology_term=GO:0006094,GO:0006096,GO:0004347,GO:0005737;gbkey=CDS;go_component=cytoplasm|0005737||IEA;go_function=glucose-6-phosphate isomerase activity|0004347||IEA;go_process=gluconeogenesis|0006094||IEA,glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033900.1;locus_tag=MM_RS10200;product=glucose-6-phosphate isomerase family protein;protein_id=WP_011033900.1;transl_table=11	7.14930618107069e-05	8.422564187533224e-05	6.944118510028214e-05	7.935969821741167e-05
sense	NC_003901.1	Protein Homology	CDS	2338990	2339748	.	+	0	ID=cds-WP_011033901.1;Parent=gene-MM_RS10205;Dbxref=GenBank:WP_011033901.1,GeneID:1480311;Name=WP_011033901.1;gbkey=CDS;gene=nrpRII;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033901.1;locus_tag=MM_RS10205;product=global nitrogen regulator NrpRII;protein_id=WP_011033901.1;transl_table=11	6.429656548982716e-05	6.658274785773077e-05	6.902947846925279e-05	7.13246663590607e-05
sense	NC_003901.1	Protein Homology	CDS	2339886	2341286	.	-	0	ID=cds-WP_011033902.1;Parent=gene-MM_RS10210;Dbxref=GenBank:WP_011033902.1,GeneID:1480312;Name=WP_011033902.1;Ontology_term=GO:0003676;gbkey=CDS;go_function=nucleic acid binding|0003676||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033902.1;locus_tag=MM_RS10210;product=DHHA1 domain-containing protein;protein_id=WP_011033902.1;transl_table=11	0.00011670711451525049	0.00012844026844813873	8.741904132189667e-05	9.355859013148394e-05
sense	NC_003901.1	Protein Homology	CDS	2341279	2341821	.	-	0	ID=cds-WP_011033903.1;Parent=gene-MM_RS10215;Dbxref=GenBank:WP_011033903.1,GeneID:1480313;Name=WP_011033903.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033903.1;locus_tag=MM_RS10215;product=hypothetical protein;protein_id=WP_011033903.1;transl_table=11	6.998887610429352e-05	6.903741137322315e-05	5.1051622247638245e-05	6.516080630333941e-05
sense	NC_003901.1	Protein Homology	CDS	2342236	2342631	.	-	0	ID=cds-WP_011033905.1;Parent=gene-MM_RS10220;Dbxref=GenBank:WP_011033905.1,GeneID:1480315;Name=WP_011033905.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033905.1;locus_tag=MM_RS10220;product=DUF1699 family protein;protein_id=WP_011033905.1;transl_table=11	0.00024031578697757418	0.0002599642079376147	0.0001981681250687893	0.00026922860171954083
sense	NC_003901.1	Protein Homology	CDS	2344103	2345746	.	-	0	ID=cds-WP_048041494.1;Parent=gene-MM_RS10225;Dbxref=GenBank:WP_048041494.1,GeneID:1480316;Name=WP_048041494.1;Ontology_term=GO:0016407,GO:1904047;gbkey=CDS;go_function=acetyltransferase activity|0016407||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011306743.1;locus_tag=MM_RS10225;product=tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3;protein_id=WP_048041494.1;transl_table=11	0.0001246409567706466	0.00015855592145383584	5.791339943146059e-05	7.352604495038974e-05
sense	NC_003901.1	Protein Homology	CDS	2346226	2346816	.	-	0	ID=cds-WP_011033907.1;Parent=gene-MM_RS10230;Dbxref=GenBank:WP_011033907.1,GeneID:1480317;Name=WP_011033907.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033907.1;locus_tag=MM_RS10230;product=hypothetical protein;protein_id=WP_011033907.1;transl_table=11	0.00012989085982440313	0.00014446717565137437	9.332016969998389e-05	0.00011557237604477428
sense	NC_003901.1	Protein Homology	CDS	2347826	2349835	.	+	0	ID=cds-WP_011033908.1;Parent=gene-MM_RS10235;Dbxref=GenBank:WP_011033908.1,GeneID:1480318;Name=WP_011033908.1;Ontology_term=GO:0071555,GO:0042802;gbkey=CDS;gene=slmA;go_function=identical protein binding|0042802||IEA;go_process=cell wall organization|0071555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033908.1;locus_tag=MM_RS10235;product=S-layer protein SlmA;protein_id=WP_011033908.1;transl_table=11	0.0006794790255755221	0.0007299811323311658	0.0009156355474092537	0.0010474159337543543
sense	NC_003901.1	Protein Homology	CDS	2350005	2350583	.	+	0	ID=cds-WP_011033909.1;Parent=gene-MM_RS10240;Dbxref=GenBank:WP_011033909.1,GeneID:1480319;Name=WP_011033909.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412237.1;locus_tag=MM_RS10240;product=hypothetical protein;protein_id=WP_011033909.1;transl_table=11	0.0001037003322303818	0.00011414185347039561	7.191142488645817e-05	9.223776297668651e-05
